imagePath,Ysub,Ybasic,A,V,OriginalID
noise/ship/ship_noise_00023.png,ship,vehicle,water,noise,ship_00292
clean/deer/deer_clean_00030.png,deer,animal,land,clean,deer_00293
blur/deer/deer_blur_00030.png,deer,animal,land,blur,deer_00293
pixelated/deer/deer_pixelated_00030.png,deer,animal,land,pixelated,deer_00293
noise/deer/deer_noise_00030.png,deer,animal,land,noise,deer_00293
clean/dog/dog_clean_00025.png,dog,animal,land,clean,dog_00294
blur/dog/dog_blur_00025.png,dog,animal,land,blur,dog_00294
pixelated/dog/dog_pixelated_00025.png,dog,animal,land,pixelated,dog_00294
noise/dog/dog_noise_00025.png,dog,animal,land,noise,dog_00294
clean/automobile/automobile_clean_00030.png,automobile,vehicle,land,clean,automobile_00295
blur/automobile/automobile_blur_00030.png,automobile,vehicle,land,blur,automobile_00295
pixelated/automobile/automobile_pixelated_00030.png,automobile,vehicle,land,pixelated,automobile_00295
noise/automobile/automobile_noise_00030.png,automobile,vehicle,land,noise,automobile_00295
clean/cat/cat_clean_00030.png,cat,animal,land,clean,cat_00296
blur/cat/cat_blur_00030.png,cat,animal,land,blur,cat_00296
pixelated/cat/cat_pixelated_00030.png,cat,animal,land,pixelated,cat_00296
noise/cat/cat_noise_00030.png,cat,animal,land,noise,cat_00296
clean/ship/ship_clean_00024.png,ship,vehicle,water,clean,ship_00297
blur/ship/ship_blur_00024.png,ship,vehicle,water,blur,ship_00297
pixelated/ship/ship_pixelated_00024.png,ship,vehicle,water,pixelated,ship_00297
noise/ship/ship_noise_00024.png,ship,vehicle,water,noise,ship_00297
clean/bird/bird_clean_00039.png,bird,animal,air,clean,bird_00298
blur/bird/bird_blur_00039.png,bird,animal,air,blur,bird_00298
pixelated/bird/bird_pixelated_00039.png,bird,animal,air,pixelated,bird_00298
noise/bird/bird_noise_00039.png,bird,animal,air,noise,bird_00298
clean/dog/dog_clean_00026.png,dog,animal,land,clean,dog_00299
blur/dog/dog_blur_00026.png,dog,animal,land,blur,dog_00299
pixelated/dog/dog_pixelated_00026.png,dog,animal,land,pixelated,dog_00299
noise/dog/dog_noise_00026.png,dog,animal,land,noise,dog_00299
clean/ship/ship_clean_00025.png,ship,vehicle,water,clean,ship_00300
blur/ship/ship_blur_00025.png,ship,vehicle,water,blur,ship_00300
pixelated/ship/ship_pixelated_00025.png,ship,vehicle,water,pixelated,ship_00300
noise/ship/ship_noise_00025.png,ship,vehicle,water,noise,ship_00300
clean/deer/deer_clean_00031.png,deer,animal,land,clean,deer_00301
blur/deer/deer_blur_00031.png,deer,animal,land,blur,deer_00301
pixelated/deer/deer_pixelated_00031.png,deer,animal,land,pixelated,deer_00301
noise/deer/deer_noise_00031.png,deer,animal,land,noise,deer_00301
clean/airplane/airplane_clean_00040.png,airplane,vehicle,air,clean,airplane_00302
blur/airplane/airplane_blur_00040.png,airplane,vehicle,air,blur,airplane_00302
pixelated/airplane/airplane_pixelated_00040.png,airplane,vehicle,air,pixelated,airplane_00302
noise/airplane/airplane_noise_00040.png,airplane,vehicle,air,noise,airplane_00302
clean/automobile/automobile_clean_00031.png,automobile,vehicle,land,clean,automobile_00303
blur/automobile/automobile_blur_00031.png,automobile,vehicle,land,blur,automobile_00303
pixelated/automobile/automobile_pixelated_00031.png,automobile,vehicle,land,pixelated,automobile_00303
noise/automobile/automobile_noise_00031.png,automobile,vehicle,land,noise,automobile_00303
clean/ship/ship_clean_00026.png,ship,vehicle,water,clean,ship_00304
blur/ship/ship_blur_00026.png,ship,vehicle,water,blur,ship_00304
pixelated/ship/ship_pixelated_00026.png,ship,vehicle,water,pixelated,ship_00304
noise/ship/ship_noise_00026.png,ship,vehicle,water,noise,ship_00304
clean/truck/truck_clean_00027.png,truck,vehicle,land,clean,truck_00305
blur/truck/truck_blur_00027.png,truck,vehicle,land,blur,truck_00305
pixelated/truck/truck_pixelated_00027.png,truck,vehicle,land,pixelated,truck_00305
noise/truck/truck_noise_00027.png,truck,vehicle,land,noise,truck_00305
clean/bird/bird_clean_00040.png,bird,animal,air,clean,bird_00306
blur/bird/bird_blur_00040.png,bird,animal,air,blur,bird_00306
pixelated/bird/bird_pixelated_00040.png,bird,animal,air,pixelated,bird_00306
noise/bird/bird_noise_00040.png,bird,animal,air,noise,bird_00306
clean/horse/horse_clean_00031.png,horse,animal,land,clean,horse_00307
blur/horse/horse_blur_00031.png,horse,animal,land,blur,horse_00307
pixelated/horse/horse_pixelated_00031.png,horse,animal,land,pixelated,horse_00307
noise/horse/horse_noise_00031.png,horse,animal,land,noise,horse_00307
clean/ship/ship_clean_00027.png,ship,vehicle,water,clean,ship_00308
blur/ship/ship_blur_00027.png,ship,vehicle,water,blur,ship_00308
pixelated/ship/ship_pixelated_00027.png,ship,vehicle,water,pixelated,ship_00308
noise/ship/ship_noise_00027.png,ship,vehicle,water,noise,ship_00308
clean/cat/cat_clean_00031.png,cat,animal,land,clean,cat_00309
blur/cat/cat_blur_00031.png,cat,animal,land,blur,cat_00309
pixelated/cat/cat_pixelated_00031.png,cat,animal,land,pixelated,cat_00309
noise/cat/cat_noise_00031.png,cat,animal,land,noise,cat_00309
clean/bird/bird_clean_00041.png,bird,animal,air,clean,bird_00310
blur/bird/bird_blur_00041.png,bird,animal,air,blur,bird_00310
pixelated/bird/bird_pixelated_00041.png,bird,animal,air,pixelated,bird_00310
noise/bird/bird_noise_00041.png,bird,animal,air,noise,bird_00310
clean/dog/dog_clean_00027.png,dog,animal,land,clean,dog_00311
blur/dog/dog_blur_00027.png,dog,animal,land,blur,dog_00311
pixelated/dog/dog_pixelated_00027.png,dog,animal,land,pixelated,dog_00311
noise/dog/dog_noise_00027.png,dog,animal,land,noise,dog_00311
clean/bird/bird_clean_00042.png,bird,animal,air,clean,bird_00312
blur/bird/bird_blur_00042.png,bird,animal,air,blur,bird_00312
pixelated/bird/bird_pixelated_00042.png,bird,animal,air,pixelated,bird_00312
noise/bird/bird_noise_00042.png,bird,animal,air,noise,bird_00312
clean/automobile/automobile_clean_00032.png,automobile,vehicle,land,clean,automobile_00313
blur/automobile/automobile_blur_00032.png,automobile,vehicle,land,blur,automobile_00313
pixelated/automobile/automobile_pixelated_00032.png,automobile,vehicle,land,pixelated,automobile_00313
noise/automobile/automobile_noise_00032.png,automobile,vehicle,land,noise,automobile_00313
clean/automobile/automobile_clean_00033.png,automobile,vehicle,land,clean,automobile_00314
blur/automobile/automobile_blur_00033.png,automobile,vehicle,land,blur,automobile_00314
pixelated/automobile/automobile_pixelated_00033.png,automobile,vehicle,land,pixelated,automobile_00314
noise/automobile/automobile_noise_00033.png,automobile,vehicle,land,noise,automobile_00314
clean/truck/truck_clean_00028.png,truck,vehicle,land,clean,truck_00315
blur/truck/truck_blur_00028.png,truck,vehicle,land,blur,truck_00315
pixelated/truck/truck_pixelated_00028.png,truck,vehicle,land,pixelated,truck_00315
noise/truck/truck_noise_00028.png,truck,vehicle,land,noise,truck_00315
clean/truck/truck_clean_00029.png,truck,vehicle,land,clean,truck_00316
blur/truck/truck_blur_00029.png,truck,vehicle,land,blur,truck_00316
pixelated/truck/truck_pixelated_00029.png,truck,vehicle,land,pixelated,truck_00316
noise/truck/truck_noise_00029.png,truck,vehicle,land,noise,truck_00316
clean/bird/bird_clean_00043.png,bird,animal,air,clean,bird_00317
blur/bird/bird_blur_00043.png,bird,animal,air,blur,bird_00317
pixelated/bird/bird_pixelated_00043.png,bird,animal,air,pixelated,bird_00317
noise/bird/bird_noise_00043.png,bird,animal,air,noise,bird_00317
clean/deer/deer_clean_00032.png,deer,animal,land,clean,deer_00318
blur/deer/deer_blur_00032.png,deer,animal,land,blur,deer_00318
pixelated/deer/deer_pixelated_00032.png,deer,animal,land,pixelated,deer_00318
noise/deer/deer_noise_00032.png,deer,animal,land,noise,deer_00318
clean/ship/ship_clean_00028.png,ship,vehicle,water,clean,ship_00319
blur/ship/ship_blur_00028.png,ship,vehicle,water,blur,ship_00319
pixelated/ship/ship_pixelated_00028.png,ship,vehicle,water,pixelated,ship_00319
noise/ship/ship_noise_00028.png,ship,vehicle,water,noise,ship_00319
clean/bird/bird_clean_00044.png,bird,animal,air,clean,bird_00320
blur/bird/bird_blur_00044.png,bird,animal,air,blur,bird_00320
pixelated/bird/bird_pixelated_00044.png,bird,animal,air,pixelated,bird_00320
noise/bird/bird_noise_00044.png,bird,animal,air,noise,bird_00320
clean/deer/deer_clean_00033.png,deer,animal,land,clean,deer_00321
blur/deer/deer_blur_00033.png,deer,animal,land,blur,deer_00321
pixelated/deer/deer_pixelated_00033.png,deer,animal,land,pixelated,deer_00321
noise/deer/deer_noise_00033.png,deer,animal,land,noise,deer_00321
clean/horse/horse_clean_00032.png,horse,animal,land,clean,horse_00322
blur/horse/horse_blur_00032.png,horse,animal,land,blur,horse_00322
pixelated/horse/horse_pixelated_00032.png,horse,animal,land,pixelated,horse_00322
noise/horse/horse_noise_00032.png,horse,animal,land,noise,horse_00322
clean/deer/deer_clean_00034.png,deer,animal,land,clean,deer_00323
blur/deer/deer_blur_00034.png,deer,animal,land,blur,deer_00323
pixelated/deer/deer_pixelated_00034.png,deer,animal,land,pixelated,deer_00323
noise/deer/deer_noise_00034.png,deer,animal,land,noise,deer_00323
clean/automobile/automobile_clean_00034.png,automobile,vehicle,land,clean,automobile_00324
blur/automobile/automobile_blur_00034.png,automobile,vehicle,land,blur,automobile_00324
pixelated/automobile/automobile_pixelated_00034.png,automobile,vehicle,land,pixelated,automobile_00324
noise/automobile/automobile_noise_00034.png,automobile,vehicle,land,noise,automobile_00324
clean/cat/cat_clean_00032.png,cat,animal,land,clean,cat_00325
blur/cat/cat_blur_00032.png,cat,animal,land,blur,cat_00325
pixelated/cat/cat_pixelated_00032.png,cat,animal,land,pixelated,cat_00325
noise/cat/cat_noise_00032.png,cat,animal,land,noise,cat_00325
clean/automobile/automobile_clean_00035.png,automobile,vehicle,land,clean,automobile_00326
blur/automobile/automobile_blur_00035.png,automobile,vehicle,land,blur,automobile_00326
pixelated/automobile/automobile_pixelated_00035.png,automobile,vehicle,land,pixelated,automobile_00326
noise/automobile/automobile_noise_00035.png,automobile,vehicle,land,noise,automobile_00326
clean/automobile/automobile_clean_00036.png,automobile,vehicle,land,clean,automobile_00327
blur/automobile/automobile_blur_00036.png,automobile,vehicle,land,blur,automobile_00327
pixelated/automobile/automobile_pixelated_00036.png,automobile,vehicle,land,pixelated,automobile_00327
noise/automobile/automobile_noise_00036.png,automobile,vehicle,land,noise,automobile_00327
clean/cat/cat_clean_00033.png,cat,animal,land,clean,cat_00328
blur/cat/cat_blur_00033.png,cat,animal,land,blur,cat_00328
pixelated/cat/cat_pixelated_00033.png,cat,animal,land,pixelated,cat_00328
noise/cat/cat_noise_00033.png,cat,animal,land,noise,cat_00328
clean/automobile/automobile_clean_00037.png,automobile,vehicle,land,clean,automobile_00329
blur/automobile/automobile_blur_00037.png,automobile,vehicle,land,blur,automobile_00329
pixelated/automobile/automobile_pixelated_00037.png,automobile,vehicle,land,pixelated,automobile_00329
noise/automobile/automobile_noise_00037.png,automobile,vehicle,land,noise,automobile_00329
clean/frog/frog_clean_00026.png,frog,animal,land,clean,frog_00330
blur/frog/frog_blur_00026.png,frog,animal,land,blur,frog_00330
pixelated/frog/frog_pixelated_00026.png,frog,animal,land,pixelated,frog_00330
noise/frog/frog_noise_00026.png,frog,animal,land,noise,frog_00330
clean/frog/frog_clean_00027.png,frog,animal,land,clean,frog_00331
blur/frog/frog_blur_00027.png,frog,animal,land,blur,frog_00331
pixelated/frog/frog_pixelated_00027.png,frog,animal,land,pixelated,frog_00331
noise/frog/frog_noise_00027.png,frog,animal,land,noise,frog_00331
clean/airplane/airplane_clean_00041.png,airplane,vehicle,air,clean,airplane_00332
blur/airplane/airplane_blur_00041.png,airplane,vehicle,air,blur,airplane_00332
pixelated/airplane/airplane_pixelated_00041.png,airplane,vehicle,air,pixelated,airplane_00332
noise/airplane/airplane_noise_00041.png,airplane,vehicle,air,noise,airplane_00332
clean/ship/ship_clean_00029.png,ship,vehicle,water,clean,ship_00333
blur/ship/ship_blur_00029.png,ship,vehicle,water,blur,ship_00333
pixelated/ship/ship_pixelated_00029.png,ship,vehicle,water,pixelated,ship_00333
noise/ship/ship_noise_00029.png,ship,vehicle,water,noise,ship_00333
clean/frog/frog_clean_00028.png,frog,animal,land,clean,frog_00334
blur/frog/frog_blur_00028.png,frog,animal,land,blur,frog_00334
pixelated/frog/frog_pixelated_00028.png,frog,animal,land,pixelated,frog_00334
noise/frog/frog_noise_00028.png,frog,animal,land,noise,frog_00334
clean/dog/dog_clean_00028.png,dog,animal,land,clean,dog_00335
blur/dog/dog_blur_00028.png,dog,animal,land,blur,dog_00335
pixelated/dog/dog_pixelated_00028.png,dog,animal,land,pixelated,dog_00335
noise/dog/dog_noise_00028.png,dog,animal,land,noise,dog_00335
clean/bird/bird_clean_00045.png,bird,animal,air,clean,bird_00336
blur/bird/bird_blur_00045.png,bird,animal,air,blur,bird_00336
pixelated/bird/bird_pixelated_00045.png,bird,animal,air,pixelated,bird_00336
noise/bird/bird_noise_00045.png,bird,animal,air,noise,bird_00336
clean/airplane/airplane_clean_00042.png,airplane,vehicle,air,clean,airplane_00337
blur/airplane/airplane_blur_00042.png,airplane,vehicle,air,blur,airplane_00337
pixelated/airplane/airplane_pixelated_00042.png,airplane,vehicle,air,pixelated,airplane_00337
noise/airplane/airplane_noise_00042.png,airplane,vehicle,air,noise,airplane_00337
clean/automobile/automobile_clean_00038.png,automobile,vehicle,land,clean,automobile_00338
blur/automobile/automobile_blur_00038.png,automobile,vehicle,land,blur,automobile_00338
pixelated/automobile/automobile_pixelated_00038.png,automobile,vehicle,land,pixelated,automobile_00338
noise/automobile/automobile_noise_00038.png,automobile,vehicle,land,noise,automobile_00338
clean/cat/cat_clean_00034.png,cat,animal,land,clean,cat_00339
blur/cat/cat_blur_00034.png,cat,animal,land,blur,cat_00339
pixelated/cat/cat_pixelated_00034.png,cat,animal,land,pixelated,cat_00339
noise/cat/cat_noise_00034.png,cat,animal,land,noise,cat_00339
clean/airplane/airplane_clean_00043.png,airplane,vehicle,air,clean,airplane_00340
blur/airplane/airplane_blur_00043.png,airplane,vehicle,air,blur,airplane_00340
pixelated/airplane/airplane_pixelated_00043.png,airplane,vehicle,air,pixelated,airplane_00340
noise/airplane/airplane_noise_00043.png,airplane,vehicle,air,noise,airplane_00340
clean/bird/bird_clean_00046.png,bird,animal,air,clean,bird_00341
blur/bird/bird_blur_00046.png,bird,animal,air,blur,bird_00341
pixelated/bird/bird_pixelated_00046.png,bird,animal,air,pixelated,bird_00341
noise/bird/bird_noise_00046.png,bird,animal,air,noise,bird_00341
clean/frog/frog_clean_00029.png,frog,animal,land,clean,frog_00342
blur/frog/frog_blur_00029.png,frog,animal,land,blur,frog_00342
pixelated/frog/frog_pixelated_00029.png,frog,animal,land,pixelated,frog_00342
noise/frog/frog_noise_00029.png,frog,animal,land,noise,frog_00342
clean/deer/deer_clean_00035.png,deer,animal,land,clean,deer_00343
blur/deer/deer_blur_00035.png,deer,animal,land,blur,deer_00343
pixelated/deer/deer_pixelated_00035.png,deer,animal,land,pixelated,deer_00343
noise/deer/deer_noise_00035.png,deer,animal,land,noise,deer_00343
clean/dog/dog_clean_00029.png,dog,animal,land,clean,dog_00344
blur/dog/dog_blur_00029.png,dog,animal,land,blur,dog_00344
pixelated/dog/dog_pixelated_00029.png,dog,animal,land,pixelated,dog_00344
noise/dog/dog_noise_00029.png,dog,animal,land,noise,dog_00344
clean/frog/frog_clean_00030.png,frog,animal,land,clean,frog_00345
blur/frog/frog_blur_00030.png,frog,animal,land,blur,frog_00345
pixelated/frog/frog_pixelated_00030.png,frog,animal,land,pixelated,frog_00345
noise/frog/frog_noise_00030.png,frog,animal,land,noise,frog_00345
clean/truck/truck_clean_00030.png,truck,vehicle,land,clean,truck_00346
blur/truck/truck_blur_00030.png,truck,vehicle,land,blur,truck_00346
pixelated/truck/truck_pixelated_00030.png,truck,vehicle,land,pixelated,truck_00346
noise/truck/truck_noise_00030.png,truck,vehicle,land,noise,truck_00346
clean/deer/deer_clean_00036.png,deer,animal,land,clean,deer_00347
blur/deer/deer_blur_00036.png,deer,animal,land,blur,deer_00347
pixelated/deer/deer_pixelated_00036.png,deer,animal,land,pixelated,deer_00347
noise/deer/deer_noise_00036.png,deer,animal,land,noise,deer_00347
clean/deer/deer_clean_00037.png,deer,animal,land,clean,deer_00348
blur/deer/deer_blur_00037.png,deer,animal,land,blur,deer_00348
pixelated/deer/deer_pixelated_00037.png,deer,animal,land,pixelated,deer_00348
noise/deer/deer_noise_00037.png,deer,animal,land,noise,deer_00348
clean/airplane/airplane_clean_00044.png,airplane,vehicle,air,clean,airplane_00349
blur/airplane/airplane_blur_00044.png,airplane,vehicle,air,blur,airplane_00349
pixelated/airplane/airplane_pixelated_00044.png,airplane,vehicle,air,pixelated,airplane_00349
noise/airplane/airplane_noise_00044.png,airplane,vehicle,air,noise,airplane_00349
clean/ship/ship_clean_00030.png,ship,vehicle,water,clean,ship_00350
blur/ship/ship_blur_00030.png,ship,vehicle,water,blur,ship_00350
pixelated/ship/ship_pixelated_00030.png,ship,vehicle,water,pixelated,ship_00350
noise/ship/ship_noise_00030.png,ship,vehicle,water,noise,ship_00350
clean/ship/ship_clean_00031.png,ship,vehicle,water,clean,ship_00351
blur/ship/ship_blur_00031.png,ship,vehicle,water,blur,ship_00351
pixelated/ship/ship_pixelated_00031.png,ship,vehicle,water,pixelated,ship_00351
noise/ship/ship_noise_00031.png,ship,vehicle,water,noise,ship_00351
clean/bird/bird_clean_00047.png,bird,animal,air,clean,bird_00352
blur/bird/bird_blur_00047.png,bird,animal,air,blur,bird_00352
pixelated/bird/bird_pixelated_00047.png,bird,animal,air,pixelated,bird_00352
noise/bird/bird_noise_00047.png,bird,animal,air,noise,bird_00352
clean/dog/dog_clean_00030.png,dog,animal,land,clean,dog_00353
blur/dog/dog_blur_00030.png,dog,animal,land,blur,dog_00353
pixelated/dog/dog_pixelated_00030.png,dog,animal,land,pixelated,dog_00353
noise/dog/dog_noise_00030.png,dog,animal,land,noise,dog_00353
clean/frog/frog_clean_00031.png,frog,animal,land,clean,frog_00354
blur/frog/frog_blur_00031.png,frog,animal,land,blur,frog_00354
pixelated/frog/frog_pixelated_00031.png,frog,animal,land,pixelated,frog_00354
noise/frog/frog_noise_00031.png,frog,animal,land,noise,frog_00354
clean/dog/dog_clean_00031.png,dog,animal,land,clean,dog_00355
blur/dog/dog_blur_00031.png,dog,animal,land,blur,dog_00355
pixelated/dog/dog_pixelated_00031.png,dog,animal,land,pixelated,dog_00355
noise/dog/dog_noise_00031.png,dog,animal,land,noise,dog_00355
clean/truck/truck_clean_00031.png,truck,vehicle,land,clean,truck_00356
blur/truck/truck_blur_00031.png,truck,vehicle,land,blur,truck_00356
pixelated/truck/truck_pixelated_00031.png,truck,vehicle,land,pixelated,truck_00356
noise/truck/truck_noise_00031.png,truck,vehicle,land,noise,truck_00356
clean/dog/dog_clean_00032.png,dog,animal,land,clean,dog_00357
blur/dog/dog_blur_00032.png,dog,animal,land,blur,dog_00357
pixelated/dog/dog_pixelated_00032.png,dog,animal,land,pixelated,dog_00357
noise/dog/dog_noise_00032.png,dog,animal,land,noise,dog_00357
clean/automobile/automobile_clean_00039.png,automobile,vehicle,land,clean,automobile_00358
blur/automobile/automobile_blur_00039.png,automobile,vehicle,land,blur,automobile_00358
pixelated/automobile/automobile_pixelated_00039.png,automobile,vehicle,land,pixelated,automobile_00358
noise/automobile/automobile_noise_00039.png,automobile,vehicle,land,noise,automobile_00358
clean/horse/horse_clean_00033.png,horse,animal,land,clean,horse_00359
blur/horse/horse_blur_00033.png,horse,animal,land,blur,horse_00359
pixelated/horse/horse_pixelated_00033.png,horse,animal,land,pixelated,horse_00359
noise/horse/horse_noise_00033.png,horse,animal,land,noise,horse_00359
clean/horse/horse_clean_00034.png,horse,animal,land,clean,horse_00360
blur/horse/horse_blur_00034.png,horse,animal,land,blur,horse_00360
pixelated/horse/horse_pixelated_00034.png,horse,animal,land,pixelated,horse_00360
noise/horse/horse_noise_00034.png,horse,animal,land,noise,horse_00360
clean/frog/frog_clean_00032.png,frog,animal,land,clean,frog_00361
blur/frog/frog_blur_00032.png,frog,animal,land,blur,frog_00361
pixelated/frog/frog_pixelated_00032.png,frog,animal,land,pixelated,frog_00361
noise/frog/frog_noise_00032.png,frog,animal,land,noise,frog_00361
clean/dog/dog_clean_00033.png,dog,animal,land,clean,dog_00362
blur/dog/dog_blur_00033.png,dog,animal,land,blur,dog_00362
pixelated/dog/dog_pixelated_00033.png,dog,animal,land,pixelated,dog_00362
noise/dog/dog_noise_00033.png,dog,animal,land,noise,dog_00362
clean/cat/cat_clean_00035.png,cat,animal,land,clean,cat_00363
blur/cat/cat_blur_00035.png,cat,animal,land,blur,cat_00363
pixelated/cat/cat_pixelated_00035.png,cat,animal,land,pixelated,cat_00363
noise/cat/cat_noise_00035.png,cat,animal,land,noise,cat_00363
clean/frog/frog_clean_00033.png,frog,animal,land,clean,frog_00364
blur/frog/frog_blur_00033.png,frog,animal,land,blur,frog_00364
pixelated/frog/frog_pixelated_00033.png,frog,animal,land,pixelated,frog_00364
noise/frog/frog_noise_00033.png,frog,animal,land,noise,frog_00364
clean/cat/cat_clean_00036.png,cat,animal,land,clean,cat_00365
blur/cat/cat_blur_00036.png,cat,animal,land,blur,cat_00365
pixelated/cat/cat_pixelated_00036.png,cat,animal,land,pixelated,cat_00365
noise/cat/cat_noise_00036.png,cat,animal,land,noise,cat_00365
clean/ship/ship_clean_00032.png,ship,vehicle,water,clean,ship_00366
blur/ship/ship_blur_00032.png,ship,vehicle,water,blur,ship_00366
pixelated/ship/ship_pixelated_00032.png,ship,vehicle,water,pixelated,ship_00366
noise/ship/ship_noise_00032.png,ship,vehicle,water,noise,ship_00366
clean/cat/cat_clean_00037.png,cat,animal,land,clean,cat_00367
blur/cat/cat_blur_00037.png,cat,animal,land,blur,cat_00367
pixelated/cat/cat_pixelated_00037.png,cat,animal,land,pixelated,cat_00367
noise/cat/cat_noise_00037.png,cat,animal,land,noise,cat_00367
clean/dog/dog_clean_00034.png,dog,animal,land,clean,dog_00368
blur/dog/dog_blur_00034.png,dog,animal,land,blur,dog_00368
pixelated/dog/dog_pixelated_00034.png,dog,animal,land,pixelated,dog_00368
noise/dog/dog_noise_00034.png,dog,animal,land,noise,dog_00368
clean/deer/deer_clean_00038.png,deer,animal,land,clean,deer_00369
blur/deer/deer_blur_00038.png,deer,animal,land,blur,deer_00369
pixelated/deer/deer_pixelated_00038.png,deer,animal,land,pixelated,deer_00369
noise/deer/deer_noise_00038.png,deer,animal,land,noise,deer_00369
clean/automobile/automobile_clean_00040.png,automobile,vehicle,land,clean,automobile_00370
blur/automobile/automobile_blur_00040.png,automobile,vehicle,land,blur,automobile_00370
pixelated/automobile/automobile_pixelated_00040.png,automobile,vehicle,land,pixelated,automobile_00370
noise/automobile/automobile_noise_00040.png,automobile,vehicle,land,noise,automobile_00370
clean/deer/deer_clean_00039.png,deer,animal,land,clean,deer_00371
blur/deer/deer_blur_00039.png,deer,animal,land,blur,deer_00371
pixelated/deer/deer_pixelated_00039.png,deer,animal,land,pixelated,deer_00371
noise/deer/deer_noise_00039.png,deer,animal,land,noise,deer_00371
clean/deer/deer_clean_00040.png,deer,animal,land,clean,deer_00372
blur/deer/deer_blur_00040.png,deer,animal,land,blur,deer_00372
pixelated/deer/deer_pixelated_00040.png,deer,animal,land,pixelated,deer_00372
noise/deer/deer_noise_00040.png,deer,animal,land,noise,deer_00372
clean/dog/dog_clean_00035.png,dog,animal,land,clean,dog_00373
blur/dog/dog_blur_00035.png,dog,animal,land,blur,dog_00373
pixelated/dog/dog_pixelated_00035.png,dog,animal,land,pixelated,dog_00373
noise/dog/dog_noise_00035.png,dog,animal,land,noise,dog_00373
clean/automobile/automobile_clean_00041.png,automobile,vehicle,land,clean,automobile_00374
blur/automobile/automobile_blur_00041.png,automobile,vehicle,land,blur,automobile_00374
pixelated/automobile/automobile_pixelated_00041.png,automobile,vehicle,land,pixelated,automobile_00374
noise/automobile/automobile_noise_00041.png,automobile,vehicle,land,noise,automobile_00374
clean/cat/cat_clean_00038.png,cat,animal,land,clean,cat_00375
blur/cat/cat_blur_00038.png,cat,animal,land,blur,cat_00375
pixelated/cat/cat_pixelated_00038.png,cat,animal,land,pixelated,cat_00375
noise/cat/cat_noise_00038.png,cat,animal,land,noise,cat_00375
clean/deer/deer_clean_00041.png,deer,animal,land,clean,deer_00376
blur/deer/deer_blur_00041.png,deer,animal,land,blur,deer_00376
pixelated/deer/deer_pixelated_00041.png,deer,animal,land,pixelated,deer_00376
noise/deer/deer_noise_00041.png,deer,animal,land,noise,deer_00376
clean/deer/deer_clean_00042.png,deer,animal,land,clean,deer_00377
blur/deer/deer_blur_00042.png,deer,animal,land,blur,deer_00377
pixelated/deer/deer_pixelated_00042.png,deer,animal,land,pixelated,deer_00377
noise/deer/deer_noise_00042.png,deer,animal,land,noise,deer_00377
clean/cat/cat_clean_00039.png,cat,animal,land,clean,cat_00378
blur/cat/cat_blur_00039.png,cat,animal,land,blur,cat_00378
pixelated/cat/cat_pixelated_00039.png,cat,animal,land,pixelated,cat_00378
noise/cat/cat_noise_00039.png,cat,animal,land,noise,cat_00378
clean/airplane/airplane_clean_00045.png,airplane,vehicle,air,clean,airplane_00379
blur/airplane/airplane_blur_00045.png,airplane,vehicle,air,blur,airplane_00379
pixelated/airplane/airplane_pixelated_00045.png,airplane,vehicle,air,pixelated,airplane_00379
noise/airplane/airplane_noise_00045.png,airplane,vehicle,air,noise,airplane_00379
clean/cat/cat_clean_00040.png,cat,animal,land,clean,cat_00380
blur/cat/cat_blur_00040.png,cat,animal,land,blur,cat_00380
pixelated/cat/cat_pixelated_00040.png,cat,animal,land,pixelated,cat_00380
noise/cat/cat_noise_00040.png,cat,animal,land,noise,cat_00380
clean/airplane/airplane_clean_00046.png,airplane,vehicle,air,clean,airplane_00381
blur/airplane/airplane_blur_00046.png,airplane,vehicle,air,blur,airplane_00381
pixelated/airplane/airplane_pixelated_00046.png,airplane,vehicle,air,pixelated,airplane_00381
noise/airplane/airplane_noise_00046.png,airplane,vehicle,air,noise,airplane_00381
clean/deer/deer_clean_00043.png,deer,animal,land,clean,deer_00382
blur/deer/deer_blur_00043.png,deer,animal,land,blur,deer_00382
pixelated/deer/deer_pixelated_00043.png,deer,animal,land,pixelated,deer_00382
noise/deer/deer_noise_00043.png,deer,animal,land,noise,deer_00382
clean/bird/bird_clean_00048.png,bird,animal,air,clean,bird_00383
blur/bird/bird_blur_00048.png,bird,animal,air,blur,bird_00383
pixelated/bird/bird_pixelated_00048.png,bird,animal,air,pixelated,bird_00383
noise/bird/bird_noise_00048.png,bird,animal,air,noise,bird_00383
clean/dog/dog_clean_00036.png,dog,animal,land,clean,dog_00384
blur/dog/dog_blur_00036.png,dog,animal,land,blur,dog_00384
pixelated/dog/dog_pixelated_00036.png,dog,animal,land,pixelated,dog_00384
noise/dog/dog_noise_00036.png,dog,animal,land,noise,dog_00384
clean/bird/bird_clean_00049.png,bird,animal,air,clean,bird_00385
blur/bird/bird_blur_00049.png,bird,animal,air,blur,bird_00385
pixelated/bird/bird_pixelated_00049.png,bird,animal,air,pixelated,bird_00385
noise/bird/bird_noise_00049.png,bird,animal,air,noise,bird_00385
clean/dog/dog_clean_00037.png,dog,animal,land,clean,dog_00386
blur/dog/dog_blur_00037.png,dog,animal,land,blur,dog_00386
pixelated/dog/dog_pixelated_00037.png,dog,animal,land,pixelated,dog_00386
noise/dog/dog_noise_00037.png,dog,animal,land,noise,dog_00386
