imagePath,Ysub,Ybasic,A,V,OriginalID
clean/airplane/airplane_clean_00083.png,airplane,vehicle,air,clean,airplane_00748
clean/automobile/automobile_clean_00076.png,automobile,vehicle,land,clean,automobile_00749
clean/bird/bird_clean_00087.png,bird,animal,air,clean,bird_00750
clean/ship/ship_clean_00067.png,ship,vehicle,water,clean,ship_00751
clean/bird/bird_clean_00088.png,bird,animal,air,clean,bird_00752
clean/deer/deer_clean_00077.png,deer,animal,land,clean,deer_00753
clean/bird/bird_clean_00089.png,bird,animal,air,clean,bird_00754
clean/deer/deer_clean_00078.png,deer,animal,land,clean,deer_00755
clean/ship/ship_clean_00068.png,ship,vehicle,water,clean,ship_00756
clean/truck/truck_clean_00068.png,truck,vehicle,land,clean,truck_00757
clean/frog/frog_clean_00076.png,frog,animal,land,clean,frog_00758
clean/dog/dog_clean_00075.png,dog,animal,land,clean,dog_00759
clean/dog/dog_clean_00076.png,dog,animal,land,clean,dog_00760
clean/horse/horse_clean_00063.png,horse,animal,land,clean,horse_00761
clean/ship/ship_clean_00069.png,ship,vehicle,water,clean,ship_00762
clean/frog/frog_clean_00077.png,frog,animal,land,clean,frog_00763
clean/horse/horse_clean_00064.png,horse,animal,land,clean,horse_00764
clean/dog/dog_clean_00077.png,dog,animal,land,clean,dog_00765
clean/frog/frog_clean_00078.png,frog,animal,land,clean,frog_00766
clean/cat/cat_clean_00085.png,cat,animal,land,clean,cat_00767
clean/frog/frog_clean_00079.png,frog,animal,land,clean,frog_00768
clean/automobile/automobile_clean_00077.png,automobile,vehicle,land,clean,automobile_00769
clean/dog/dog_clean_00078.png,dog,animal,land,clean,dog_00770
clean/dog/dog_clean_00079.png,dog,animal,land,clean,dog_00771
clean/cat/cat_clean_00086.png,cat,animal,land,clean,cat_00772
clean/deer/deer_clean_00079.png,deer,animal,land,clean,deer_00773
clean/airplane/airplane_clean_00084.png,airplane,vehicle,air,clean,airplane_00774
clean/dog/dog_clean_00080.png,dog,animal,land,clean,dog_00775
clean/airplane/airplane_clean_00085.png,airplane,vehicle,air,clean,airplane_00776
clean/deer/deer_clean_00080.png,deer,animal,land,clean,deer_00777
clean/deer/deer_clean_00081.png,deer,animal,land,clean,deer_00778
clean/airplane/airplane_clean_00086.png,airplane,vehicle,air,clean,airplane_00779
clean/deer/deer_clean_00082.png,deer,animal,land,clean,deer_00780
clean/ship/ship_clean_00070.png,ship,vehicle,water,clean,ship_00781
clean/cat/cat_clean_00087.png,cat,animal,land,clean,cat_00782
clean/bird/bird_clean_00090.png,bird,animal,air,clean,bird_00783
clean/cat/cat_clean_00088.png,cat,animal,land,clean,cat_00784
clean/frog/frog_clean_00080.png,frog,animal,land,clean,frog_00785
clean/frog/frog_clean_00081.png,frog,animal,land,clean,frog_00786
clean/frog/frog_clean_00082.png,frog,animal,land,clean,frog_00787
clean/dog/dog_clean_00081.png,dog,animal,land,clean,dog_00788
clean/truck/truck_clean_00069.png,truck,vehicle,land,clean,truck_00789
clean/frog/frog_clean_00083.png,frog,animal,land,clean,frog_00790
clean/frog/frog_clean_00084.png,frog,animal,land,clean,frog_00791
clean/frog/frog_clean_00085.png,frog,animal,land,clean,frog_00792
clean/deer/deer_clean_00083.png,deer,animal,land,clean,deer_00793
clean/frog/frog_clean_00086.png,frog,animal,land,clean,frog_00794
clean/truck/truck_clean_00070.png,truck,vehicle,land,clean,truck_00795
clean/frog/frog_clean_00087.png,frog,animal,land,clean,frog_00796
clean/dog/dog_clean_00082.png,dog,animal,land,clean,dog_00797
clean/ship/ship_clean_00071.png,ship,vehicle,water,clean,ship_00798
clean/horse/horse_clean_00065.png,horse,animal,land,clean,horse_00799
clean/truck/truck_clean_00071.png,truck,vehicle,land,clean,truck_00800
clean/frog/frog_clean_00088.png,frog,animal,land,clean,frog_00801
clean/deer/deer_clean_00084.png,deer,animal,land,clean,deer_00802
clean/ship/ship_clean_00072.png,ship,vehicle,water,clean,ship_00803
clean/truck/truck_clean_00072.png,truck,vehicle,land,clean,truck_00804
clean/truck/truck_clean_00073.png,truck,vehicle,land,clean,truck_00805
clean/horse/horse_clean_00066.png,horse,animal,land,clean,horse_00806
clean/automobile/automobile_clean_00078.png,automobile,vehicle,land,clean,automobile_00807
clean/bird/bird_clean_00091.png,bird,animal,air,clean,bird_00808
clean/dog/dog_clean_00083.png,dog,animal,land,clean,dog_00809
clean/bird/bird_clean_00092.png,bird,animal,air,clean,bird_00810
clean/cat/cat_clean_00089.png,cat,animal,land,clean,cat_00811
clean/automobile/automobile_clean_00079.png,automobile,vehicle,land,clean,automobile_00812
clean/dog/dog_clean_00084.png,dog,animal,land,clean,dog_00813
clean/deer/deer_clean_00085.png,deer,animal,land,clean,deer_00814
clean/airplane/airplane_clean_00087.png,airplane,vehicle,air,clean,airplane_00815
clean/bird/bird_clean_00093.png,bird,animal,air,clean,bird_00816
clean/airplane/airplane_clean_00088.png,airplane,vehicle,air,clean,airplane_00817
clean/frog/frog_clean_00089.png,frog,animal,land,clean,frog_00818
clean/ship/ship_clean_00073.png,ship,vehicle,water,clean,ship_00819
clean/ship/ship_clean_00074.png,ship,vehicle,water,clean,ship_00820
clean/cat/cat_clean_00090.png,cat,animal,land,clean,cat_00821
clean/airplane/airplane_clean_00089.png,airplane,vehicle,air,clean,airplane_00822
clean/bird/bird_clean_00094.png,bird,animal,air,clean,bird_00823
clean/bird/bird_clean_00095.png,bird,animal,air,clean,bird_00824
clean/frog/frog_clean_00090.png,frog,animal,land,clean,frog_00825
clean/automobile/automobile_clean_00080.png,automobile,vehicle,land,clean,automobile_00826
clean/deer/deer_clean_00086.png,deer,animal,land,clean,deer_00827
clean/horse/horse_clean_00067.png,horse,animal,land,clean,horse_00828
clean/horse/horse_clean_00068.png,horse,animal,land,clean,horse_00829
clean/airplane/airplane_clean_00090.png,airplane,vehicle,air,clean,airplane_00830
clean/deer/deer_clean_00087.png,deer,animal,land,clean,deer_00831
clean/truck/truck_clean_00074.png,truck,vehicle,land,clean,truck_00832
clean/frog/frog_clean_00091.png,frog,animal,land,clean,frog_00833
clean/deer/deer_clean_00088.png,deer,animal,land,clean,deer_00834
clean/deer/deer_clean_00089.png,deer,animal,land,clean,deer_00835
clean/airplane/airplane_clean_00091.png,airplane,vehicle,air,clean,airplane_00836
clean/dog/dog_clean_00085.png,dog,animal,land,clean,dog_00837
clean/cat/cat_clean_00091.png,cat,animal,land,clean,cat_00838
clean/bird/bird_clean_00096.png,bird,animal,air,clean,bird_00839
clean/truck/truck_clean_00075.png,truck,vehicle,land,clean,truck_00840
clean/automobile/automobile_clean_00081.png,automobile,vehicle,land,clean,automobile_00841
clean/cat/cat_clean_00092.png,cat,animal,land,clean,cat_00842
clean/airplane/airplane_clean_00092.png,airplane,vehicle,air,clean,airplane_00843
clean/ship/ship_clean_00075.png,ship,vehicle,water,clean,ship_00844
clean/truck/truck_clean_00076.png,truck,vehicle,land,clean,truck_00845
clean/cat/cat_clean_00093.png,cat,animal,land,clean,cat_00846
clean/automobile/automobile_clean_00082.png,automobile,vehicle,land,clean,automobile_00847
clean/truck/truck_clean_00077.png,truck,vehicle,land,clean,truck_00848
clean/deer/deer_clean_00090.png,deer,animal,land,clean,deer_00849
clean/deer/deer_clean_00091.png,deer,animal,land,clean,deer_00850
clean/automobile/automobile_clean_00083.png,automobile,vehicle,land,clean,automobile_00851
clean/airplane/airplane_clean_00093.png,airplane,vehicle,air,clean,airplane_00852
clean/horse/horse_clean_00069.png,horse,animal,land,clean,horse_00853
clean/truck/truck_clean_00078.png,truck,vehicle,land,clean,truck_00854
clean/bird/bird_clean_00097.png,bird,animal,air,clean,bird_00855
clean/ship/ship_clean_00076.png,ship,vehicle,water,clean,ship_00856
clean/horse/horse_clean_00070.png,horse,animal,land,clean,horse_00857
clean/frog/frog_clean_00092.png,frog,animal,land,clean,frog_00858
clean/frog/frog_clean_00093.png,frog,animal,land,clean,frog_00859
clean/ship/ship_clean_00077.png,ship,vehicle,water,clean,ship_00860
clean/deer/deer_clean_00092.png,deer,animal,land,clean,deer_00861
clean/bird/bird_clean_00098.png,bird,animal,air,clean,bird_00862
clean/deer/deer_clean_00093.png,deer,animal,land,clean,deer_00863
clean/horse/horse_clean_00071.png,horse,animal,land,clean,horse_00864
clean/frog/frog_clean_00094.png,frog,animal,land,clean,frog_00865
clean/ship/ship_clean_00078.png,ship,vehicle,water,clean,ship_00866
clean/horse/horse_clean_00072.png,horse,animal,land,clean,horse_00867
clean/ship/ship_clean_00079.png,ship,vehicle,water,clean,ship_00868
clean/airplane/airplane_clean_00094.png,airplane,vehicle,air,clean,airplane_00869
clean/horse/horse_clean_00073.png,horse,animal,land,clean,horse_00870
clean/dog/dog_clean_00086.png,dog,animal,land,clean,dog_00871
clean/frog/frog_clean_00095.png,frog,animal,land,clean,frog_00872
clean/bird/bird_clean_00099.png,bird,animal,air,clean,bird_00873
clean/cat/cat_clean_00094.png,cat,animal,land,clean,cat_00874
clean/dog/dog_clean_00087.png,dog,animal,land,clean,dog_00875
clean/dog/dog_clean_00088.png,dog,animal,land,clean,dog_00876
clean/cat/cat_clean_00095.png,cat,animal,land,clean,cat_00877
clean/frog/frog_clean_00096.png,frog,animal,land,clean,frog_00878
clean/frog/frog_clean_00097.png,frog,animal,land,clean,frog_00879
clean/ship/ship_clean_00080.png,ship,vehicle,water,clean,ship_00880
clean/airplane/airplane_clean_00095.png,airplane,vehicle,air,clean,airplane_00881
clean/horse/horse_clean_00074.png,horse,animal,land,clean,horse_00882
clean/automobile/automobile_clean_00084.png,automobile,vehicle,land,clean,automobile_00883
clean/frog/frog_clean_00098.png,frog,animal,land,clean,frog_00884
clean/cat/cat_clean_00096.png,cat,animal,land,clean,cat_00885
clean/ship/ship_clean_00081.png,ship,vehicle,water,clean,ship_00886
clean/ship/ship_clean_00082.png,ship,vehicle,water,clean,ship_00887
clean/truck/truck_clean_00079.png,truck,vehicle,land,clean,truck_00888
clean/bird/bird_clean_00100.png,bird,animal,air,clean,bird_00889
clean/bird/bird_clean_00101.png,bird,animal,air,clean,bird_00890
clean/bird/bird_clean_00102.png,bird,animal,air,clean,bird_00891
clean/cat/cat_clean_00097.png,cat,animal,land,clean,cat_00892
clean/dog/dog_clean_00089.png,dog,animal,land,clean,dog_00893
clean/horse/horse_clean_00075.png,horse,animal,land,clean,horse_00894
clean/frog/frog_clean_00099.png,frog,animal,land,clean,frog_00895
clean/automobile/automobile_clean_00085.png,automobile,vehicle,land,clean,automobile_00896
clean/deer/deer_clean_00094.png,deer,animal,land,clean,deer_00897
clean/dog/dog_clean_00090.png,dog,animal,land,clean,dog_00898
clean/airplane/airplane_clean_00096.png,airplane,vehicle,air,clean,airplane_00899
clean/ship/ship_clean_00083.png,ship,vehicle,water,clean,ship_00900
clean/airplane/airplane_clean_00097.png,airplane,vehicle,air,clean,airplane_00901
clean/horse/horse_clean_00076.png,horse,animal,land,clean,horse_00902
clean/cat/cat_clean_00098.png,cat,animal,land,clean,cat_00903
clean/cat/cat_clean_00099.png,cat,animal,land,clean,cat_00904
clean/truck/truck_clean_00080.png,truck,vehicle,land,clean,truck_00905
clean/horse/horse_clean_00077.png,horse,animal,land,clean,horse_00906
clean/ship/ship_clean_00084.png,ship,vehicle,water,clean,ship_00907
clean/horse/horse_clean_00078.png,horse,animal,land,clean,horse_00908
clean/automobile/automobile_clean_00086.png,automobile,vehicle,land,clean,automobile_00909
clean/ship/ship_clean_00085.png,ship,vehicle,water,clean,ship_00910
clean/bird/bird_clean_00103.png,bird,animal,air,clean,bird_00911
clean/horse/horse_clean_00079.png,horse,animal,land,clean,horse_00912
clean/ship/ship_clean_00086.png,ship,vehicle,water,clean,ship_00913
clean/truck/truck_clean_00081.png,truck,vehicle,land,clean,truck_00914
clean/horse/horse_clean_00080.png,horse,animal,land,clean,horse_00915
clean/airplane/airplane_clean_00098.png,airplane,vehicle,air,clean,airplane_00916
clean/horse/horse_clean_00081.png,horse,animal,land,clean,horse_00917
clean/deer/deer_clean_00095.png,deer,animal,land,clean,deer_00918
clean/truck/truck_clean_00082.png,truck,vehicle,land,clean,truck_00919
clean/ship/ship_clean_00087.png,ship,vehicle,water,clean,ship_00920
clean/dog/dog_clean_00091.png,dog,animal,land,clean,dog_00921
clean/bird/bird_clean_00104.png,bird,animal,air,clean,bird_00922
clean/dog/dog_clean_00092.png,dog,animal,land,clean,dog_00923
clean/frog/frog_clean_00100.png,frog,animal,land,clean,frog_00924
clean/truck/truck_clean_00083.png,truck,vehicle,land,clean,truck_00925
clean/dog/dog_clean_00093.png,dog,animal,land,clean,dog_00926
clean/airplane/airplane_clean_00099.png,airplane,vehicle,air,clean,airplane_00927
clean/dog/dog_clean_00094.png,dog,animal,land,clean,dog_00928
clean/bird/bird_clean_00105.png,bird,animal,air,clean,bird_00929
clean/horse/horse_clean_00082.png,horse,animal,land,clean,horse_00930
clean/deer/deer_clean_00096.png,deer,animal,land,clean,deer_00931
clean/frog/frog_clean_00101.png,frog,animal,land,clean,frog_00932
clean/automobile/automobile_clean_00087.png,automobile,vehicle,land,clean,automobile_00933
clean/bird/bird_clean_00106.png,bird,animal,air,clean,bird_00934
clean/automobile/automobile_clean_00088.png,automobile,vehicle,land,clean,automobile_00935
clean/truck/truck_clean_00084.png,truck,vehicle,land,clean,truck_00936
clean/ship/ship_clean_00088.png,ship,vehicle,water,clean,ship_00937
clean/airplane/airplane_clean_00100.png,airplane,vehicle,air,clean,airplane_00938
clean/automobile/automobile_clean_00089.png,automobile,vehicle,land,clean,automobile_00939
clean/deer/deer_clean_00097.png,deer,animal,land,clean,deer_00940
clean/dog/dog_clean_00095.png,dog,animal,land,clean,dog_00941
clean/deer/deer_clean_00098.png,deer,animal,land,clean,deer_00942
clean/deer/deer_clean_00099.png,deer,animal,land,clean,deer_00943
clean/ship/ship_clean_00089.png,ship,vehicle,water,clean,ship_00944
clean/dog/dog_clean_00096.png,dog,animal,land,clean,dog_00945
clean/cat/cat_clean_00100.png,cat,animal,land,clean,cat_00946
clean/automobile/automobile_clean_00090.png,automobile,vehicle,land,clean,automobile_00947
clean/cat/cat_clean_00101.png,cat,animal,land,clean,cat_00948
clean/ship/ship_clean_00090.png,ship,vehicle,water,clean,ship_00949
clean/ship/ship_clean_00091.png,ship,vehicle,water,clean,ship_00950
clean/frog/frog_clean_00102.png,frog,animal,land,clean,frog_00951
clean/dog/dog_clean_00097.png,dog,animal,land,clean,dog_00952
clean/automobile/automobile_clean_00091.png,automobile,vehicle,land,clean,automobile_00953
clean/cat/cat_clean_00102.png,cat,animal,land,clean,cat_00954
clean/horse/horse_clean_00083.png,horse,animal,land,clean,horse_00955
clean/automobile/automobile_clean_00092.png,automobile,vehicle,land,clean,automobile_00956
clean/dog/dog_clean_00098.png,dog,animal,land,clean,dog_00957
clean/cat/cat_clean_00103.png,cat,animal,land,clean,cat_00958
clean/cat/cat_clean_00104.png,cat,animal,land,clean,cat_00959
clean/ship/ship_clean_00092.png,ship,vehicle,water,clean,ship_00960
clean/airplane/airplane_clean_00101.png,airplane,vehicle,air,clean,airplane_00961
clean/dog/dog_clean_00099.png,dog,animal,land,clean,dog_00962
clean/ship/ship_clean_00093.png,ship,vehicle,water,clean,ship_00963
clean/dog/dog_clean_00100.png,dog,animal,land,clean,dog_00964
clean/ship/ship_clean_00094.png,ship,vehicle,water,clean,ship_00965
clean/dog/dog_clean_00101.png,dog,animal,land,clean,dog_00966
clean/truck/truck_clean_00085.png,truck,vehicle,land,clean,truck_00967
clean/airplane/airplane_clean_00102.png,airplane,vehicle,air,clean,airplane_00968
clean/cat/cat_clean_00105.png,cat,animal,land,clean,cat_00969
clean/ship/ship_clean_00095.png,ship,vehicle,water,clean,ship_00970
clean/cat/cat_clean_00106.png,cat,animal,land,clean,cat_00971
clean/horse/horse_clean_00084.png,horse,animal,land,clean,horse_00972
clean/deer/deer_clean_00100.png,deer,animal,land,clean,deer_00973
clean/frog/frog_clean_00103.png,frog,animal,land,clean,frog_00974
clean/cat/cat_clean_00107.png,cat,animal,land,clean,cat_00975
clean/horse/horse_clean_00085.png,horse,animal,land,clean,horse_00976
clean/deer/deer_clean_00101.png,deer,animal,land,clean,deer_00977
clean/frog/frog_clean_00104.png,frog,animal,land,clean,frog_00978
clean/cat/cat_clean_00108.png,cat,animal,land,clean,cat_00979
clean/deer/deer_clean_00102.png,deer,animal,land,clean,deer_00980
clean/automobile/automobile_clean_00093.png,automobile,vehicle,land,clean,automobile_00981
clean/dog/dog_clean_00102.png,dog,animal,land,clean,dog_00982
clean/horse/horse_clean_00086.png,horse,animal,land,clean,horse_00983
clean/cat/cat_clean_00109.png,cat,animal,land,clean,cat_00984
clean/airplane/airplane_clean_00103.png,airplane,vehicle,air,clean,airplane_00985
clean/automobile/automobile_clean_00094.png,automobile,vehicle,land,clean,automobile_00986
clean/automobile/automobile_clean_00095.png,automobile,vehicle,land,clean,automobile_00987
clean/bird/bird_clean_00107.png,bird,animal,air,clean,bird_00988
clean/horse/horse_clean_00087.png,horse,animal,land,clean,horse_00989
clean/dog/dog_clean_00103.png,dog,animal,land,clean,dog_00990
clean/deer/deer_clean_00103.png,deer,animal,land,clean,deer_00991
clean/ship/ship_clean_00096.png,ship,vehicle,water,clean,ship_00992
clean/automobile/automobile_clean_00096.png,automobile,vehicle,land,clean,automobile_00993
clean/automobile/automobile_clean_00097.png,automobile,vehicle,land,clean,automobile_00994
clean/automobile/automobile_clean_00098.png,automobile,vehicle,land,clean,automobile_00995
clean/ship/ship_clean_00097.png,ship,vehicle,water,clean,ship_00996
clean/bird/bird_clean_00108.png,bird,animal,air,clean,bird_00997
clean/bird/bird_clean_00109.png,bird,animal,air,clean,bird_00998
clean/airplane/airplane_clean_00104.png,airplane,vehicle,air,clean,airplane_00999
clean/truck/truck_clean_00086.png,truck,vehicle,land,clean,truck_01000
clean/airplane/airplane_clean_00105.png,airplane,vehicle,air,clean,airplane_01001
clean/deer/deer_clean_00104.png,deer,animal,land,clean,deer_01002
clean/automobile/automobile_clean_00099.png,automobile,vehicle,land,clean,automobile_01003
clean/horse/horse_clean_00088.png,horse,animal,land,clean,horse_01004
clean/ship/ship_clean_00098.png,ship,vehicle,water,clean,ship_01005
clean/frog/frog_clean_00105.png,frog,animal,land,clean,frog_01006
clean/cat/cat_clean_00110.png,cat,animal,land,clean,cat_01007
clean/automobile/automobile_clean_00100.png,automobile,vehicle,land,clean,automobile_01008
clean/truck/truck_clean_00087.png,truck,vehicle,land,clean,truck_01009
clean/truck/truck_clean_00088.png,truck,vehicle,land,clean,truck_01010
clean/automobile/automobile_clean_00101.png,automobile,vehicle,land,clean,automobile_01011
clean/cat/cat_clean_00111.png,cat,animal,land,clean,cat_01012
clean/ship/ship_clean_00099.png,ship,vehicle,water,clean,ship_01013
clean/ship/ship_clean_00100.png,ship,vehicle,water,clean,ship_01014
clean/automobile/automobile_clean_00102.png,automobile,vehicle,land,clean,automobile_01015
clean/ship/ship_clean_00101.png,ship,vehicle,water,clean,ship_01016
clean/bird/bird_clean_00110.png,bird,animal,air,clean,bird_01017
clean/ship/ship_clean_00102.png,ship,vehicle,water,clean,ship_01018
clean/frog/frog_clean_00106.png,frog,animal,land,clean,frog_01019
clean/dog/dog_clean_00104.png,dog,animal,land,clean,dog_01020
clean/cat/cat_clean_00112.png,cat,animal,land,clean,cat_01021
clean/dog/dog_clean_00105.png,dog,animal,land,clean,dog_01022
clean/deer/deer_clean_00105.png,deer,animal,land,clean,deer_01023
clean/ship/ship_clean_00103.png,ship,vehicle,water,clean,ship_01024
clean/truck/truck_clean_00089.png,truck,vehicle,land,clean,truck_01025
clean/ship/ship_clean_00104.png,ship,vehicle,water,clean,ship_01026
clean/deer/deer_clean_00106.png,deer,animal,land,clean,deer_01027
clean/deer/deer_clean_00107.png,deer,animal,land,clean,deer_01028
clean/deer/deer_clean_00108.png,deer,animal,land,clean,deer_01029
clean/airplane/airplane_clean_00106.png,airplane,vehicle,air,clean,airplane_01030
clean/ship/ship_clean_00105.png,ship,vehicle,water,clean,ship_01031
clean/horse/horse_clean_00089.png,horse,animal,land,clean,horse_01032
clean/deer/deer_clean_00109.png,deer,animal,land,clean,deer_01033
clean/ship/ship_clean_00106.png,ship,vehicle,water,clean,ship_01034
clean/frog/frog_clean_00107.png,frog,animal,land,clean,frog_01035
clean/truck/truck_clean_00090.png,truck,vehicle,land,clean,truck_01036
clean/truck/truck_clean_00091.png,truck,vehicle,land,clean,truck_01037
clean/cat/cat_clean_00113.png,cat,animal,land,clean,cat_01038
clean/ship/ship_clean_00107.png,ship,vehicle,water,clean,ship_01039
clean/truck/truck_clean_00092.png,truck,vehicle,land,clean,truck_01040
clean/deer/deer_clean_00110.png,deer,animal,land,clean,deer_01041
clean/automobile/automobile_clean_00103.png,automobile,vehicle,land,clean,automobile_01042
clean/airplane/airplane_clean_00107.png,airplane,vehicle,air,clean,airplane_01043
clean/cat/cat_clean_00114.png,cat,animal,land,clean,cat_01044
clean/dog/dog_clean_00106.png,dog,animal,land,clean,dog_01045
clean/horse/horse_clean_00090.png,horse,animal,land,clean,horse_01046
clean/ship/ship_clean_00108.png,ship,vehicle,water,clean,ship_01047
clean/dog/dog_clean_00107.png,dog,animal,land,clean,dog_01048
clean/cat/cat_clean_00115.png,cat,animal,land,clean,cat_01049
clean/horse/horse_clean_00091.png,horse,animal,land,clean,horse_01050
clean/frog/frog_clean_00108.png,frog,animal,land,clean,frog_01051
clean/bird/bird_clean_00111.png,bird,animal,air,clean,bird_01052
clean/airplane/airplane_clean_00108.png,airplane,vehicle,air,clean,airplane_01053
clean/truck/truck_clean_00093.png,truck,vehicle,land,clean,truck_01054
clean/dog/dog_clean_00108.png,dog,animal,land,clean,dog_01055
clean/truck/truck_clean_00094.png,truck,vehicle,land,clean,truck_01056
clean/ship/ship_clean_00109.png,ship,vehicle,water,clean,ship_01057
clean/horse/horse_clean_00092.png,horse,animal,land,clean,horse_01058
clean/automobile/automobile_clean_00104.png,automobile,vehicle,land,clean,automobile_01059
clean/deer/deer_clean_00111.png,deer,animal,land,clean,deer_01060
clean/truck/truck_clean_00095.png,truck,vehicle,land,clean,truck_01061
clean/airplane/airplane_clean_00109.png,airplane,vehicle,air,clean,airplane_01062
clean/ship/ship_clean_00110.png,ship,vehicle,water,clean,ship_01063
clean/cat/cat_clean_00116.png,cat,animal,land,clean,cat_01064
clean/truck/truck_clean_00096.png,truck,vehicle,land,clean,truck_01065
clean/truck/truck_clean_00097.png,truck,vehicle,land,clean,truck_01066
clean/truck/truck_clean_00098.png,truck,vehicle,land,clean,truck_01067
clean/airplane/airplane_clean_00110.png,airplane,vehicle,air,clean,airplane_01068
clean/frog/frog_clean_00109.png,frog,animal,land,clean,frog_01069
clean/airplane/airplane_clean_00111.png,airplane,vehicle,air,clean,airplane_01070
clean/horse/horse_clean_00093.png,horse,animal,land,clean,horse_01071
clean/deer/deer_clean_00112.png,deer,animal,land,clean,deer_01072
clean/deer/deer_clean_00113.png,deer,animal,land,clean,deer_01073
clean/horse/horse_clean_00094.png,horse,animal,land,clean,horse_01074
clean/truck/truck_clean_00099.png,truck,vehicle,land,clean,truck_01075
clean/horse/horse_clean_00095.png,horse,animal,land,clean,horse_01076
clean/ship/ship_clean_00111.png,ship,vehicle,water,clean,ship_01077
clean/airplane/airplane_clean_00112.png,airplane,vehicle,air,clean,airplane_01078
clean/frog/frog_clean_00110.png,frog,animal,land,clean,frog_01079
clean/horse/horse_clean_00096.png,horse,animal,land,clean,horse_01080
clean/deer/deer_clean_00114.png,deer,animal,land,clean,deer_01081
clean/airplane/airplane_clean_00113.png,airplane,vehicle,air,clean,airplane_01082
clean/frog/frog_clean_00111.png,frog,animal,land,clean,frog_01083
clean/automobile/automobile_clean_00105.png,automobile,vehicle,land,clean,automobile_01084
clean/cat/cat_clean_00117.png,cat,animal,land,clean,cat_01085
clean/dog/dog_clean_00109.png,dog,animal,land,clean,dog_01086
clean/deer/deer_clean_00115.png,deer,animal,land,clean,deer_01087
clean/bird/bird_clean_00112.png,bird,animal,air,clean,bird_01088
clean/frog/frog_clean_00112.png,frog,animal,land,clean,frog_01089
clean/bird/bird_clean_00113.png,bird,animal,air,clean,bird_01090
clean/automobile/automobile_clean_00106.png,automobile,vehicle,land,clean,automobile_01091
clean/horse/horse_clean_00097.png,horse,animal,land,clean,horse_01092
clean/ship/ship_clean_00112.png,ship,vehicle,water,clean,ship_01093
clean/automobile/automobile_clean_00107.png,automobile,vehicle,land,clean,automobile_01094
clean/cat/cat_clean_00118.png,cat,animal,land,clean,cat_01095
clean/cat/cat_clean_00119.png,cat,animal,land,clean,cat_01096
clean/truck/truck_clean_00100.png,truck,vehicle,land,clean,truck_01097
clean/horse/horse_clean_00098.png,horse,animal,land,clean,horse_01098
clean/deer/deer_clean_00116.png,deer,animal,land,clean,deer_01099
clean/truck/truck_clean_00101.png,truck,vehicle,land,clean,truck_01100
clean/deer/deer_clean_00117.png,deer,animal,land,clean,deer_01101
clean/frog/frog_clean_00113.png,frog,animal,land,clean,frog_01102
clean/airplane/airplane_clean_00114.png,airplane,vehicle,air,clean,airplane_01103
clean/horse/horse_clean_00099.png,horse,animal,land,clean,horse_01104
clean/horse/horse_clean_00100.png,horse,animal,land,clean,horse_01105
clean/frog/frog_clean_00114.png,frog,animal,land,clean,frog_01106
clean/cat/cat_clean_00120.png,cat,animal,land,clean,cat_01107
clean/truck/truck_clean_00102.png,truck,vehicle,land,clean,truck_01108
clean/deer/deer_clean_00118.png,deer,animal,land,clean,deer_01109
clean/cat/cat_clean_00121.png,cat,animal,land,clean,cat_01110
clean/bird/bird_clean_00114.png,bird,animal,air,clean,bird_01111
clean/automobile/automobile_clean_00108.png,automobile,vehicle,land,clean,automobile_01112
clean/truck/truck_clean_00103.png,truck,vehicle,land,clean,truck_01113
clean/truck/truck_clean_00104.png,truck,vehicle,land,clean,truck_01114
clean/horse/horse_clean_00101.png,horse,animal,land,clean,horse_01115
clean/truck/truck_clean_00105.png,truck,vehicle,land,clean,truck_01116
clean/horse/horse_clean_00102.png,horse,animal,land,clean,horse_01117
clean/airplane/airplane_clean_00115.png,airplane,vehicle,air,clean,airplane_01118
clean/frog/frog_clean_00115.png,frog,animal,land,clean,frog_01119
clean/airplane/airplane_clean_00116.png,airplane,vehicle,air,clean,airplane_01120
clean/frog/frog_clean_00116.png,frog,animal,land,clean,frog_01121
clean/ship/ship_clean_00113.png,ship,vehicle,water,clean,ship_01122
clean/cat/cat_clean_00122.png,cat,animal,land,clean,cat_01123
clean/automobile/automobile_clean_00109.png,automobile,vehicle,land,clean,automobile_01124
clean/truck/truck_clean_00106.png,truck,vehicle,land,clean,truck_01125
clean/deer/deer_clean_00119.png,deer,animal,land,clean,deer_01126
clean/deer/deer_clean_00120.png,deer,animal,land,clean,deer_01127
clean/ship/ship_clean_00114.png,ship,vehicle,water,clean,ship_01128
clean/dog/dog_clean_00110.png,dog,animal,land,clean,dog_01129
clean/truck/truck_clean_00107.png,truck,vehicle,land,clean,truck_01130
clean/bird/bird_clean_00115.png,bird,animal,air,clean,bird_01131
clean/frog/frog_clean_00117.png,frog,animal,land,clean,frog_01132
clean/horse/horse_clean_00103.png,horse,animal,land,clean,horse_01133
clean/truck/truck_clean_00108.png,truck,vehicle,land,clean,truck_01134
clean/truck/truck_clean_00109.png,truck,vehicle,land,clean,truck_01135
clean/bird/bird_clean_00116.png,bird,animal,air,clean,bird_01136
clean/frog/frog_clean_00118.png,frog,animal,land,clean,frog_01137
clean/frog/frog_clean_00119.png,frog,animal,land,clean,frog_01138
clean/cat/cat_clean_00123.png,cat,animal,land,clean,cat_01139
clean/truck/truck_clean_00110.png,truck,vehicle,land,clean,truck_01140
