imagePath,Ysub,Ybasic,A,V,OriginalID
blur/airplane/airplane_blur_00054.png,airplane,vehicle,air,blur,airplane_00584
pixelated/airplane/airplane_pixelated_00054.png,airplane,vehicle,air,pixelated,airplane_00584
noise/airplane/airplane_noise_00054.png,airplane,vehicle,air,noise,airplane_00584
clean/bird/bird_clean_00065.png,bird,animal,air,clean,bird_00585
blur/bird/bird_blur_00065.png,bird,animal,air,blur,bird_00585
pixelated/bird/bird_pixelated_00065.png,bird,animal,air,pixelated,bird_00585
noise/bird/bird_noise_00065.png,bird,animal,air,noise,bird_00585
clean/dog/dog_clean_00059.png,dog,animal,land,clean,dog_00586
blur/dog/dog_blur_00059.png,dog,animal,land,blur,dog_00586
pixelated/dog/dog_pixelated_00059.png,dog,animal,land,pixelated,dog_00586
noise/dog/dog_noise_00059.png,dog,animal,land,noise,dog_00586
clean/frog/frog_clean_00070.png,frog,animal,land,clean,frog_00587
blur/frog/frog_blur_00070.png,frog,animal,land,blur,frog_00587
pixelated/frog/frog_pixelated_00070.png,frog,animal,land,pixelated,frog_00587
noise/frog/frog_noise_00070.png,frog,animal,land,noise,frog_00587
clean/dog/dog_clean_00060.png,dog,animal,land,clean,dog_00588
blur/dog/dog_blur_00060.png,dog,animal,land,blur,dog_00588
pixelated/dog/dog_pixelated_00060.png,dog,animal,land,pixelated,dog_00588
noise/dog/dog_noise_00060.png,dog,animal,land,noise,dog_00588
clean/airplane/airplane_clean_00055.png,airplane,vehicle,air,clean,airplane_00589
blur/airplane/airplane_blur_00055.png,airplane,vehicle,air,blur,airplane_00589
pixelated/airplane/airplane_pixelated_00055.png,airplane,vehicle,air,pixelated,airplane_00589
noise/airplane/airplane_noise_00055.png,airplane,vehicle,air,noise,airplane_00589
clean/deer/deer_clean_00066.png,deer,animal,land,clean,deer_00590
blur/deer/deer_blur_00066.png,deer,animal,land,blur,deer_00590
pixelated/deer/deer_pixelated_00066.png,deer,animal,land,pixelated,deer_00590
noise/deer/deer_noise_00066.png,deer,animal,land,noise,deer_00590
clean/bird/bird_clean_00066.png,bird,animal,air,clean,bird_00591
blur/bird/bird_blur_00066.png,bird,animal,air,blur,bird_00591
pixelated/bird/bird_pixelated_00066.png,bird,animal,air,pixelated,bird_00591
noise/bird/bird_noise_00066.png,bird,animal,air,noise,bird_00591
clean/dog/dog_clean_00061.png,dog,animal,land,clean,dog_00592
blur/dog/dog_blur_00061.png,dog,animal,land,blur,dog_00592
pixelated/dog/dog_pixelated_00061.png,dog,animal,land,pixelated,dog_00592
noise/dog/dog_noise_00061.png,dog,animal,land,noise,dog_00592
clean/automobile/automobile_clean_00052.png,automobile,vehicle,land,clean,automobile_00593
blur/automobile/automobile_blur_00052.png,automobile,vehicle,land,blur,automobile_00593
pixelated/automobile/automobile_pixelated_00052.png,automobile,vehicle,land,pixelated,automobile_00593
noise/automobile/automobile_noise_00052.png,automobile,vehicle,land,noise,automobile_00593
clean/cat/cat_clean_00065.png,cat,animal,land,clean,cat_00594
blur/cat/cat_blur_00065.png,cat,animal,land,blur,cat_00594
pixelated/cat/cat_pixelated_00065.png,cat,animal,land,pixelated,cat_00594
noise/cat/cat_noise_00065.png,cat,animal,land,noise,cat_00594
clean/airplane/airplane_clean_00056.png,airplane,vehicle,air,clean,airplane_00595
blur/airplane/airplane_blur_00056.png,airplane,vehicle,air,blur,airplane_00595
pixelated/airplane/airplane_pixelated_00056.png,airplane,vehicle,air,pixelated,airplane_00595
noise/airplane/airplane_noise_00056.png,airplane,vehicle,air,noise,airplane_00595
clean/deer/deer_clean_00067.png,deer,animal,land,clean,deer_00596
blur/deer/deer_blur_00067.png,deer,animal,land,blur,deer_00596
pixelated/deer/deer_pixelated_00067.png,deer,animal,land,pixelated,deer_00596
noise/deer/deer_noise_00067.png,deer,animal,land,noise,deer_00596
clean/deer/deer_clean_00068.png,deer,animal,land,clean,deer_00597
blur/deer/deer_blur_00068.png,deer,animal,land,blur,deer_00597
pixelated/deer/deer_pixelated_00068.png,deer,animal,land,pixelated,deer_00597
noise/deer/deer_noise_00068.png,deer,animal,land,noise,deer_00597
clean/ship/ship_clean_00055.png,ship,vehicle,water,clean,ship_00598
blur/ship/ship_blur_00055.png,ship,vehicle,water,blur,ship_00598
pixelated/ship/ship_pixelated_00055.png,ship,vehicle,water,pixelated,ship_00598
noise/ship/ship_noise_00055.png,ship,vehicle,water,noise,ship_00598
clean/frog/frog_clean_00071.png,frog,animal,land,clean,frog_00599
blur/frog/frog_blur_00071.png,frog,animal,land,blur,frog_00599
pixelated/frog/frog_pixelated_00071.png,frog,animal,land,pixelated,frog_00599
noise/frog/frog_noise_00071.png,frog,animal,land,noise,frog_00599
clean/frog/frog_clean_00072.png,frog,animal,land,clean,frog_00600
blur/frog/frog_blur_00072.png,frog,animal,land,blur,frog_00600
pixelated/frog/frog_pixelated_00072.png,frog,animal,land,pixelated,frog_00600
noise/frog/frog_noise_00072.png,frog,animal,land,noise,frog_00600
clean/airplane/airplane_clean_00057.png,airplane,vehicle,air,clean,airplane_00601
blur/airplane/airplane_blur_00057.png,airplane,vehicle,air,blur,airplane_00601
pixelated/airplane/airplane_pixelated_00057.png,airplane,vehicle,air,pixelated,airplane_00601
noise/airplane/airplane_noise_00057.png,airplane,vehicle,air,noise,airplane_00601
clean/deer/deer_clean_00069.png,deer,animal,land,clean,deer_00602
blur/deer/deer_blur_00069.png,deer,animal,land,blur,deer_00602
pixelated/deer/deer_pixelated_00069.png,deer,animal,land,pixelated,deer_00602
noise/deer/deer_noise_00069.png,deer,animal,land,noise,deer_00602
clean/deer/deer_clean_00070.png,deer,animal,land,clean,deer_00603
blur/deer/deer_blur_00070.png,deer,animal,land,blur,deer_00603
pixelated/deer/deer_pixelated_00070.png,deer,animal,land,pixelated,deer_00603
noise/deer/deer_noise_00070.png,deer,animal,land,noise,deer_00603
clean/automobile/automobile_clean_00053.png,automobile,vehicle,land,clean,automobile_00604
blur/automobile/automobile_blur_00053.png,automobile,vehicle,land,blur,automobile_00604
pixelated/automobile/automobile_pixelated_00053.png,automobile,vehicle,land,pixelated,automobile_00604
noise/automobile/automobile_noise_00053.png,automobile,vehicle,land,noise,automobile_00604
clean/automobile/automobile_clean_00054.png,automobile,vehicle,land,clean,automobile_00605
blur/automobile/automobile_blur_00054.png,automobile,vehicle,land,blur,automobile_00605
pixelated/automobile/automobile_pixelated_00054.png,automobile,vehicle,land,pixelated,automobile_00605
noise/automobile/automobile_noise_00054.png,automobile,vehicle,land,noise,automobile_00605
clean/airplane/airplane_clean_00058.png,airplane,vehicle,air,clean,airplane_00606
blur/airplane/airplane_blur_00058.png,airplane,vehicle,air,blur,airplane_00606
pixelated/airplane/airplane_pixelated_00058.png,airplane,vehicle,air,pixelated,airplane_00606
noise/airplane/airplane_noise_00058.png,airplane,vehicle,air,noise,airplane_00606
clean/automobile/automobile_clean_00055.png,automobile,vehicle,land,clean,automobile_00607
blur/automobile/automobile_blur_00055.png,automobile,vehicle,land,blur,automobile_00607
pixelated/automobile/automobile_pixelated_00055.png,automobile,vehicle,land,pixelated,automobile_00607
noise/automobile/automobile_noise_00055.png,automobile,vehicle,land,noise,automobile_00607
clean/automobile/automobile_clean_00056.png,automobile,vehicle,land,clean,automobile_00608
blur/automobile/automobile_blur_00056.png,automobile,vehicle,land,blur,automobile_00608
pixelated/automobile/automobile_pixelated_00056.png,automobile,vehicle,land,pixelated,automobile_00608
noise/automobile/automobile_noise_00056.png,automobile,vehicle,land,noise,automobile_00608
clean/deer/deer_clean_00071.png,deer,animal,land,clean,deer_00609
blur/deer/deer_blur_00071.png,deer,animal,land,blur,deer_00609
pixelated/deer/deer_pixelated_00071.png,deer,animal,land,pixelated,deer_00609
noise/deer/deer_noise_00071.png,deer,animal,land,noise,deer_00609
clean/bird/bird_clean_00067.png,bird,animal,air,clean,bird_00610
blur/bird/bird_blur_00067.png,bird,animal,air,blur,bird_00610
pixelated/bird/bird_pixelated_00067.png,bird,animal,air,pixelated,bird_00610
noise/bird/bird_noise_00067.png,bird,animal,air,noise,bird_00610
clean/truck/truck_clean_00051.png,truck,vehicle,land,clean,truck_00611
blur/truck/truck_blur_00051.png,truck,vehicle,land,blur,truck_00611
pixelated/truck/truck_pixelated_00051.png,truck,vehicle,land,pixelated,truck_00611
noise/truck/truck_noise_00051.png,truck,vehicle,land,noise,truck_00611
clean/dog/dog_clean_00062.png,dog,animal,land,clean,dog_00612
blur/dog/dog_blur_00062.png,dog,animal,land,blur,dog_00612
pixelated/dog/dog_pixelated_00062.png,dog,animal,land,pixelated,dog_00612
noise/dog/dog_noise_00062.png,dog,animal,land,noise,dog_00612
clean/ship/ship_clean_00056.png,ship,vehicle,water,clean,ship_00613
blur/ship/ship_blur_00056.png,ship,vehicle,water,blur,ship_00613
pixelated/ship/ship_pixelated_00056.png,ship,vehicle,water,pixelated,ship_00613
noise/ship/ship_noise_00056.png,ship,vehicle,water,noise,ship_00613
clean/automobile/automobile_clean_00057.png,automobile,vehicle,land,clean,automobile_00614
blur/automobile/automobile_blur_00057.png,automobile,vehicle,land,blur,automobile_00614
pixelated/automobile/automobile_pixelated_00057.png,automobile,vehicle,land,pixelated,automobile_00614
noise/automobile/automobile_noise_00057.png,automobile,vehicle,land,noise,automobile_00614
clean/truck/truck_clean_00052.png,truck,vehicle,land,clean,truck_00615
blur/truck/truck_blur_00052.png,truck,vehicle,land,blur,truck_00615
pixelated/truck/truck_pixelated_00052.png,truck,vehicle,land,pixelated,truck_00615
noise/truck/truck_noise_00052.png,truck,vehicle,land,noise,truck_00615
clean/frog/frog_clean_00073.png,frog,animal,land,clean,frog_00616
blur/frog/frog_blur_00073.png,frog,animal,land,blur,frog_00616
pixelated/frog/frog_pixelated_00073.png,frog,animal,land,pixelated,frog_00616
noise/frog/frog_noise_00073.png,frog,animal,land,noise,frog_00616
clean/cat/cat_clean_00066.png,cat,animal,land,clean,cat_00617
blur/cat/cat_blur_00066.png,cat,animal,land,blur,cat_00617
pixelated/cat/cat_pixelated_00066.png,cat,animal,land,pixelated,cat_00617
noise/cat/cat_noise_00066.png,cat,animal,land,noise,cat_00617
clean/horse/horse_clean_00056.png,horse,animal,land,clean,horse_00618
blur/horse/horse_blur_00056.png,horse,animal,land,blur,horse_00618
pixelated/horse/horse_pixelated_00056.png,horse,animal,land,pixelated,horse_00618
noise/horse/horse_noise_00056.png,horse,animal,land,noise,horse_00618
clean/automobile/automobile_clean_00058.png,automobile,vehicle,land,clean,automobile_00619
blur/automobile/automobile_blur_00058.png,automobile,vehicle,land,blur,automobile_00619
pixelated/automobile/automobile_pixelated_00058.png,automobile,vehicle,land,pixelated,automobile_00619
noise/automobile/automobile_noise_00058.png,automobile,vehicle,land,noise,automobile_00619
clean/bird/bird_clean_00068.png,bird,animal,air,clean,bird_00620
blur/bird/bird_blur_00068.png,bird,animal,air,blur,bird_00620
pixelated/bird/bird_pixelated_00068.png,bird,animal,air,pixelated,bird_00620
noise/bird/bird_noise_00068.png,bird,animal,air,noise,bird_00620
clean/bird/bird_clean_00069.png,bird,animal,air,clean,bird_00621
blur/bird/bird_blur_00069.png,bird,animal,air,blur,bird_00621
pixelated/bird/bird_pixelated_00069.png,bird,animal,air,pixelated,bird_00621
noise/bird/bird_noise_00069.png,bird,animal,air,noise,bird_00621
clean/truck/truck_clean_00053.png,truck,vehicle,land,clean,truck_00622
blur/truck/truck_blur_00053.png,truck,vehicle,land,blur,truck_00622
pixelated/truck/truck_pixelated_00053.png,truck,vehicle,land,pixelated,truck_00622
noise/truck/truck_noise_00053.png,truck,vehicle,land,noise,truck_00622
clean/ship/ship_clean_00057.png,ship,vehicle,water,clean,ship_00623
blur/ship/ship_blur_00057.png,ship,vehicle,water,blur,ship_00623
pixelated/ship/ship_pixelated_00057.png,ship,vehicle,water,pixelated,ship_00623
noise/ship/ship_noise_00057.png,ship,vehicle,water,noise,ship_00623
clean/automobile/automobile_clean_00059.png,automobile,vehicle,land,clean,automobile_00624
blur/automobile/automobile_blur_00059.png,automobile,vehicle,land,blur,automobile_00624
pixelated/automobile/automobile_pixelated_00059.png,automobile,vehicle,land,pixelated,automobile_00624
noise/automobile/automobile_noise_00059.png,automobile,vehicle,land,noise,automobile_00624
clean/cat/cat_clean_00067.png,cat,animal,land,clean,cat_00625
blur/cat/cat_blur_00067.png,cat,animal,land,blur,cat_00625
pixelated/cat/cat_pixelated_00067.png,cat,animal,land,pixelated,cat_00625
noise/cat/cat_noise_00067.png,cat,animal,land,noise,cat_00625
clean/cat/cat_clean_00068.png,cat,animal,land,clean,cat_00626
blur/cat/cat_blur_00068.png,cat,animal,land,blur,cat_00626
pixelated/cat/cat_pixelated_00068.png,cat,animal,land,pixelated,cat_00626
noise/cat/cat_noise_00068.png,cat,animal,land,noise,cat_00626
clean/deer/deer_clean_00072.png,deer,animal,land,clean,deer_00627
blur/deer/deer_blur_00072.png,deer,animal,land,blur,deer_00627
pixelated/deer/deer_pixelated_00072.png,deer,animal,land,pixelated,deer_00627
noise/deer/deer_noise_00072.png,deer,animal,land,noise,deer_00627
clean/airplane/airplane_clean_00059.png,airplane,vehicle,air,clean,airplane_00628
blur/airplane/airplane_blur_00059.png,airplane,vehicle,air,blur,airplane_00628
pixelated/airplane/airplane_pixelated_00059.png,airplane,vehicle,air,pixelated,airplane_00628
noise/airplane/airplane_noise_00059.png,airplane,vehicle,air,noise,airplane_00628
clean/ship/ship_clean_00058.png,ship,vehicle,water,clean,ship_00629
blur/ship/ship_blur_00058.png,ship,vehicle,water,blur,ship_00629
pixelated/ship/ship_pixelated_00058.png,ship,vehicle,water,pixelated,ship_00629
noise/ship/ship_noise_00058.png,ship,vehicle,water,noise,ship_00629
clean/truck/truck_clean_00054.png,truck,vehicle,land,clean,truck_00630
blur/truck/truck_blur_00054.png,truck,vehicle,land,blur,truck_00630
pixelated/truck/truck_pixelated_00054.png,truck,vehicle,land,pixelated,truck_00630
noise/truck/truck_noise_00054.png,truck,vehicle,land,noise,truck_00630
clean/horse/horse_clean_00057.png,horse,animal,land,clean,horse_00631
blur/horse/horse_blur_00057.png,horse,animal,land,blur,horse_00631
pixelated/horse/horse_pixelated_00057.png,horse,animal,land,pixelated,horse_00631
noise/horse/horse_noise_00057.png,horse,animal,land,noise,horse_00631
clean/frog/frog_clean_00074.png,frog,animal,land,clean,frog_00632
blur/frog/frog_blur_00074.png,frog,animal,land,blur,frog_00632
pixelated/frog/frog_pixelated_00074.png,frog,animal,land,pixelated,frog_00632
noise/frog/frog_noise_00074.png,frog,animal,land,noise,frog_00632
clean/automobile/automobile_clean_00060.png,automobile,vehicle,land,clean,automobile_00633
blur/automobile/automobile_blur_00060.png,automobile,vehicle,land,blur,automobile_00633
pixelated/automobile/automobile_pixelated_00060.png,automobile,vehicle,land,pixelated,automobile_00633
noise/automobile/automobile_noise_00060.png,automobile,vehicle,land,noise,automobile_00633
clean/bird/bird_clean_00070.png,bird,animal,air,clean,bird_00634
blur/bird/bird_blur_00070.png,bird,animal,air,blur,bird_00634
pixelated/bird/bird_pixelated_00070.png,bird,animal,air,pixelated,bird_00634
noise/bird/bird_noise_00070.png,bird,animal,air,noise,bird_00634
clean/cat/cat_clean_00069.png,cat,animal,land,clean,cat_00635
blur/cat/cat_blur_00069.png,cat,animal,land,blur,cat_00635
pixelated/cat/cat_pixelated_00069.png,cat,animal,land,pixelated,cat_00635
noise/cat/cat_noise_00069.png,cat,animal,land,noise,cat_00635
clean/cat/cat_clean_00070.png,cat,animal,land,clean,cat_00636
blur/cat/cat_blur_00070.png,cat,animal,land,blur,cat_00636
pixelated/cat/cat_pixelated_00070.png,cat,animal,land,pixelated,cat_00636
noise/cat/cat_noise_00070.png,cat,animal,land,noise,cat_00636
clean/cat/cat_clean_00071.png,cat,animal,land,clean,cat_00637
blur/cat/cat_blur_00071.png,cat,animal,land,blur,cat_00637
pixelated/cat/cat_pixelated_00071.png,cat,animal,land,pixelated,cat_00637
noise/cat/cat_noise_00071.png,cat,animal,land,noise,cat_00637
clean/truck/truck_clean_00055.png,truck,vehicle,land,clean,truck_00638
blur/truck/truck_blur_00055.png,truck,vehicle,land,blur,truck_00638
pixelated/truck/truck_pixelated_00055.png,truck,vehicle,land,pixelated,truck_00638
noise/truck/truck_noise_00055.png,truck,vehicle,land,noise,truck_00638
clean/horse/horse_clean_00058.png,horse,animal,land,clean,horse_00639
blur/horse/horse_blur_00058.png,horse,animal,land,blur,horse_00639
pixelated/horse/horse_pixelated_00058.png,horse,animal,land,pixelated,horse_00639
noise/horse/horse_noise_00058.png,horse,animal,land,noise,horse_00639
clean/cat/cat_clean_00072.png,cat,animal,land,clean,cat_00640
blur/cat/cat_blur_00072.png,cat,animal,land,blur,cat_00640
pixelated/cat/cat_pixelated_00072.png,cat,animal,land,pixelated,cat_00640
noise/cat/cat_noise_00072.png,cat,animal,land,noise,cat_00640
clean/horse/horse_clean_00059.png,horse,animal,land,clean,horse_00641
blur/horse/horse_blur_00059.png,horse,animal,land,blur,horse_00641
pixelated/horse/horse_pixelated_00059.png,horse,animal,land,pixelated,horse_00641
noise/horse/horse_noise_00059.png,horse,animal,land,noise,horse_00641
clean/automobile/automobile_clean_00061.png,automobile,vehicle,land,clean,automobile_00642
blur/automobile/automobile_blur_00061.png,automobile,vehicle,land,blur,automobile_00642
pixelated/automobile/automobile_pixelated_00061.png,automobile,vehicle,land,pixelated,automobile_00642
noise/automobile/automobile_noise_00061.png,automobile,vehicle,land,noise,automobile_00642
clean/dog/dog_clean_00063.png,dog,animal,land,clean,dog_00643
blur/dog/dog_blur_00063.png,dog,animal,land,blur,dog_00643
pixelated/dog/dog_pixelated_00063.png,dog,animal,land,pixelated,dog_00643
noise/dog/dog_noise_00063.png,dog,animal,land,noise,dog_00643
clean/truck/truck_clean_00056.png,truck,vehicle,land,clean,truck_00644
blur/truck/truck_blur_00056.png,truck,vehicle,land,blur,truck_00644
pixelated/truck/truck_pixelated_00056.png,truck,vehicle,land,pixelated,truck_00644
noise/truck/truck_noise_00056.png,truck,vehicle,land,noise,truck_00644
clean/frog/frog_clean_00075.png,frog,animal,land,clean,frog_00645
blur/frog/frog_blur_00075.png,frog,animal,land,blur,frog_00645
pixelated/frog/frog_pixelated_00075.png,frog,animal,land,pixelated,frog_00645
noise/frog/frog_noise_00075.png,frog,animal,land,noise,frog_00645
clean/bird/bird_clean_00071.png,bird,animal,air,clean,bird_00646
blur/bird/bird_blur_00071.png,bird,animal,air,blur,bird_00646
pixelated/bird/bird_pixelated_00071.png,bird,animal,air,pixelated,bird_00646
noise/bird/bird_noise_00071.png,bird,animal,air,noise,bird_00646
clean/automobile/automobile_clean_00062.png,automobile,vehicle,land,clean,automobile_00647
blur/automobile/automobile_blur_00062.png,automobile,vehicle,land,blur,automobile_00647
pixelated/automobile/automobile_pixelated_00062.png,automobile,vehicle,land,pixelated,automobile_00647
noise/automobile/automobile_noise_00062.png,automobile,vehicle,land,noise,automobile_00647
clean/truck/truck_clean_00057.png,truck,vehicle,land,clean,truck_00648
blur/truck/truck_blur_00057.png,truck,vehicle,land,blur,truck_00648
pixelated/truck/truck_pixelated_00057.png,truck,vehicle,land,pixelated,truck_00648
noise/truck/truck_noise_00057.png,truck,vehicle,land,noise,truck_00648
clean/ship/ship_clean_00059.png,ship,vehicle,water,clean,ship_00649
blur/ship/ship_blur_00059.png,ship,vehicle,water,blur,ship_00649
pixelated/ship/ship_pixelated_00059.png,ship,vehicle,water,pixelated,ship_00649
noise/ship/ship_noise_00059.png,ship,vehicle,water,noise,ship_00649
clean/frog/frog_clean_00076.png,frog,animal,land,clean,frog_00650
blur/frog/frog_blur_00076.png,frog,animal,land,blur,frog_00650
pixelated/frog/frog_pixelated_00076.png,frog,animal,land,pixelated,frog_00650
noise/frog/frog_noise_00076.png,frog,animal,land,noise,frog_00650
clean/truck/truck_clean_00058.png,truck,vehicle,land,clean,truck_00651
blur/truck/truck_blur_00058.png,truck,vehicle,land,blur,truck_00651
pixelated/truck/truck_pixelated_00058.png,truck,vehicle,land,pixelated,truck_00651
noise/truck/truck_noise_00058.png,truck,vehicle,land,noise,truck_00651
clean/deer/deer_clean_00073.png,deer,animal,land,clean,deer_00652
blur/deer/deer_blur_00073.png,deer,animal,land,blur,deer_00652
pixelated/deer/deer_pixelated_00073.png,deer,animal,land,pixelated,deer_00652
noise/deer/deer_noise_00073.png,deer,animal,land,noise,deer_00652
clean/truck/truck_clean_00059.png,truck,vehicle,land,clean,truck_00653
blur/truck/truck_blur_00059.png,truck,vehicle,land,blur,truck_00653
pixelated/truck/truck_pixelated_00059.png,truck,vehicle,land,pixelated,truck_00653
noise/truck/truck_noise_00059.png,truck,vehicle,land,noise,truck_00653
clean/horse/horse_clean_00060.png,horse,animal,land,clean,horse_00654
blur/horse/horse_blur_00060.png,horse,animal,land,blur,horse_00654
pixelated/horse/horse_pixelated_00060.png,horse,animal,land,pixelated,horse_00654
noise/horse/horse_noise_00060.png,horse,animal,land,noise,horse_00654
clean/truck/truck_clean_00060.png,truck,vehicle,land,clean,truck_00655
blur/truck/truck_blur_00060.png,truck,vehicle,land,blur,truck_00655
pixelated/truck/truck_pixelated_00060.png,truck,vehicle,land,pixelated,truck_00655
noise/truck/truck_noise_00060.png,truck,vehicle,land,noise,truck_00655
clean/cat/cat_clean_00073.png,cat,animal,land,clean,cat_00656
blur/cat/cat_blur_00073.png,cat,animal,land,blur,cat_00656
pixelated/cat/cat_pixelated_00073.png,cat,animal,land,pixelated,cat_00656
noise/cat/cat_noise_00073.png,cat,animal,land,noise,cat_00656
clean/frog/frog_clean_00077.png,frog,animal,land,clean,frog_00657
blur/frog/frog_blur_00077.png,frog,animal,land,blur,frog_00657
pixelated/frog/frog_pixelated_00077.png,frog,animal,land,pixelated,frog_00657
noise/frog/frog_noise_00077.png,frog,animal,land,noise,frog_00657
clean/horse/horse_clean_00061.png,horse,animal,land,clean,horse_00658
blur/horse/horse_blur_00061.png,horse,animal,land,blur,horse_00658
pixelated/horse/horse_pixelated_00061.png,horse,animal,land,pixelated,horse_00658
noise/horse/horse_noise_00061.png,horse,animal,land,noise,horse_00658
clean/horse/horse_clean_00062.png,horse,animal,land,clean,horse_00659
blur/horse/horse_blur_00062.png,horse,animal,land,blur,horse_00659
pixelated/horse/horse_pixelated_00062.png,horse,animal,land,pixelated,horse_00659
noise/horse/horse_noise_00062.png,horse,animal,land,noise,horse_00659
clean/dog/dog_clean_00064.png,dog,animal,land,clean,dog_00660
blur/dog/dog_blur_00064.png,dog,animal,land,blur,dog_00660
pixelated/dog/dog_pixelated_00064.png,dog,animal,land,pixelated,dog_00660
noise/dog/dog_noise_00064.png,dog,animal,land,noise,dog_00660
clean/automobile/automobile_clean_00063.png,automobile,vehicle,land,clean,automobile_00661
blur/automobile/automobile_blur_00063.png,automobile,vehicle,land,blur,automobile_00661
pixelated/automobile/automobile_pixelated_00063.png,automobile,vehicle,land,pixelated,automobile_00661
noise/automobile/automobile_noise_00063.png,automobile,vehicle,land,noise,automobile_00661
clean/ship/ship_clean_00060.png,ship,vehicle,water,clean,ship_00662
blur/ship/ship_blur_00060.png,ship,vehicle,water,blur,ship_00662
pixelated/ship/ship_pixelated_00060.png,ship,vehicle,water,pixelated,ship_00662
noise/ship/ship_noise_00060.png,ship,vehicle,water,noise,ship_00662
clean/airplane/airplane_clean_00060.png,airplane,vehicle,air,clean,airplane_00663
blur/airplane/airplane_blur_00060.png,airplane,vehicle,air,blur,airplane_00663
pixelated/airplane/airplane_pixelated_00060.png,airplane,vehicle,air,pixelated,airplane_00663
noise/airplane/airplane_noise_00060.png,airplane,vehicle,air,noise,airplane_00663
clean/horse/horse_clean_00063.png,horse,animal,land,clean,horse_00664
blur/horse/horse_blur_00063.png,horse,animal,land,blur,horse_00664
pixelated/horse/horse_pixelated_00063.png,horse,animal,land,pixelated,horse_00664
noise/horse/horse_noise_00063.png,horse,animal,land,noise,horse_00664
clean/airplane/airplane_clean_00061.png,airplane,vehicle,air,clean,airplane_00665
blur/airplane/airplane_blur_00061.png,airplane,vehicle,air,blur,airplane_00665
pixelated/airplane/airplane_pixelated_00061.png,airplane,vehicle,air,pixelated,airplane_00665
noise/airplane/airplane_noise_00061.png,airplane,vehicle,air,noise,airplane_00665
clean/bird/bird_clean_00072.png,bird,animal,air,clean,bird_00666
blur/bird/bird_blur_00072.png,bird,animal,air,blur,bird_00666
pixelated/bird/bird_pixelated_00072.png,bird,animal,air,pixelated,bird_00666
noise/bird/bird_noise_00072.png,bird,animal,air,noise,bird_00666
clean/dog/dog_clean_00065.png,dog,animal,land,clean,dog_00667
blur/dog/dog_blur_00065.png,dog,animal,land,blur,dog_00667
pixelated/dog/dog_pixelated_00065.png,dog,animal,land,pixelated,dog_00667
noise/dog/dog_noise_00065.png,dog,animal,land,noise,dog_00667
clean/horse/horse_clean_00064.png,horse,animal,land,clean,horse_00668
blur/horse/horse_blur_00064.png,horse,animal,land,blur,horse_00668
pixelated/horse/horse_pixelated_00064.png,horse,animal,land,pixelated,horse_00668
noise/horse/horse_noise_00064.png,horse,animal,land,noise,horse_00668
clean/ship/ship_clean_00061.png,ship,vehicle,water,clean,ship_00669
blur/ship/ship_blur_00061.png,ship,vehicle,water,blur,ship_00669
pixelated/ship/ship_pixelated_00061.png,ship,vehicle,water,pixelated,ship_00669
noise/ship/ship_noise_00061.png,ship,vehicle,water,noise,ship_00669
clean/frog/frog_clean_00078.png,frog,animal,land,clean,frog_00670
blur/frog/frog_blur_00078.png,frog,animal,land,blur,frog_00670
pixelated/frog/frog_pixelated_00078.png,frog,animal,land,pixelated,frog_00670
noise/frog/frog_noise_00078.png,frog,animal,land,noise,frog_00670
clean/ship/ship_clean_00062.png,ship,vehicle,water,clean,ship_00671
blur/ship/ship_blur_00062.png,ship,vehicle,water,blur,ship_00671
pixelated/ship/ship_pixelated_00062.png,ship,vehicle,water,pixelated,ship_00671
noise/ship/ship_noise_00062.png,ship,vehicle,water,noise,ship_00671
clean/truck/truck_clean_00061.png,truck,vehicle,land,clean,truck_00672
blur/truck/truck_blur_00061.png,truck,vehicle,land,blur,truck_00672
pixelated/truck/truck_pixelated_00061.png,truck,vehicle,land,pixelated,truck_00672
noise/truck/truck_noise_00061.png,truck,vehicle,land,noise,truck_00672
clean/truck/truck_clean_00062.png,truck,vehicle,land,clean,truck_00673
blur/truck/truck_blur_00062.png,truck,vehicle,land,blur,truck_00673
pixelated/truck/truck_pixelated_00062.png,truck,vehicle,land,pixelated,truck_00673
noise/truck/truck_noise_00062.png,truck,vehicle,land,noise,truck_00673
clean/cat/cat_clean_00074.png,cat,animal,land,clean,cat_00674
blur/cat/cat_blur_00074.png,cat,animal,land,blur,cat_00674
pixelated/cat/cat_pixelated_00074.png,cat,animal,land,pixelated,cat_00674
noise/cat/cat_noise_00074.png,cat,animal,land,noise,cat_00674
clean/automobile/automobile_clean_00064.png,automobile,vehicle,land,clean,automobile_00675
blur/automobile/automobile_blur_00064.png,automobile,vehicle,land,blur,automobile_00675
pixelated/automobile/automobile_pixelated_00064.png,automobile,vehicle,land,pixelated,automobile_00675
noise/automobile/automobile_noise_00064.png,automobile,vehicle,land,noise,automobile_00675
clean/horse/horse_clean_00065.png,horse,animal,land,clean,horse_00676
blur/horse/horse_blur_00065.png,horse,animal,land,blur,horse_00676
pixelated/horse/horse_pixelated_00065.png,horse,animal,land,pixelated,horse_00676
noise/horse/horse_noise_00065.png,horse,animal,land,noise,horse_00676
clean/truck/truck_clean_00063.png,truck,vehicle,land,clean,truck_00677
blur/truck/truck_blur_00063.png,truck,vehicle,land,blur,truck_00677
pixelated/truck/truck_pixelated_00063.png,truck,vehicle,land,pixelated,truck_00677
